category,page,index,link,brand_name,product_name,gift,price,volume,bottle_type,ingredients
패드,3,21,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000206177&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=69,아비브,아비브 수분초 히알루론 패드 하이드레이팅 터치,75매 리필기획,40000,150매,,
패드,3,22,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218547&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=70,에스트라,에스트라 에이시카365 쿨링팩패드 pH4.5,,28000,60매,,
패드,3,23,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213266&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=71,아임프롬,아임프롬 라이스 토너 패드,,26000,60매,,
패드,3,24,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162184&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=72,코스알엑스,코스알엑스 원스텝 그린 카밍 패드,90매+90매 더블 기획,32000,180매,,
패드,4,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000162185&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=73,코스알엑스,코스알엑스 원스텝 모이스쳐 업 패드,90매+90매 더블 기획,32000,180매,,
패드,4,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222817&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=74,파넬,파넬 아하 오미자 도자기 패드,,25000,60매,,
패드,4,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205870&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=75,스트라이덱스,스트라이덱스 맥스플러스패드,,12900,55매,,
패드,4,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190448&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=76,식물나라,식물나라 뽀얀쌀 맑은톤 클리어패드,100매+100매 리필,22800,100매,,
패드,4,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205780&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=77,메이크프렘,메이크프렘 인테카 트러블 수딩 패드,,28000,70매,,
패드,4,6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190704&dispCatNo=100000100090004&t_page=카테고리관&t_click=패드_전체__상품상세&t_number=78,키노닉스,키노닉스 양배추 각질 진정 토너 패드,70매 리필기획,34000,70매,,
