category,page,index,link,brand_name,product_name,gift,price,volume,bottle_type,ingredients
에센스/세럼/앰플,2,12,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000201658&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=36,비플레인,비플레인 녹두 모공 타이트업 세럼  1,,24000,30ml,,
에센스/세럼/앰플,2,13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000209098&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=37,메디큐브,메디큐브 제로 모공 원데이 세럼,30ml+30ml,46000,30ml,,
에센스/세럼/앰플,2,14,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180476&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=38,라운드랩,라운드랩 소나무 진정 시카 앰플,,43000,30ml,,
에센스/세럼/앰플,2,15,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190421&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=39,성분에디터,성분에디터 머루포도 비타C 미백앰플  1,,25900,30ml,,
에센스/세럼/앰플,2,16,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000217310&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=40,바이오힐보,바이오힐보 프로바이오덤 콜라겐 리모델링 세럼,프로그램14ml,49500,30ml,,
에센스/세럼/앰플,2,17,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219020&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=41,구달,구달 청귤 비타C 잡티케어 세럼,50ml 티니핑 에디션,43000,100ml,,
에센스/세럼/앰플,2,18,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219108&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=42,나인위시스,나인위시스 하이드라 수분 앰플 나노 플러스,50ml 리필,24500,100ml,,
에센스/세럼/앰플,2,19,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158615&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=43,디오디너리,디오디너리 나이아신아마이드 10%,,15700,60ml,,
에센스/세럼/앰플,2,20,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204071&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=44,코스알엑스,코스알엑스 더 6 펩타이드 스킨 부스터 세럼,30mL,23000,150ml,,
에센스/세럼/앰플,2,21,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205170&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=45,바이오더마,바이오더마 하이드라비오 히알루,토너 250ml 증정,52000,30ml,,
에센스/세럼/앰플,2,22,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000214675&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=46,클레어스,클레어스 미드나잇 블루 유스 액티베이팅 드롭,,52500,50ml,,
에센스/세럼/앰플,2,23,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222327&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=47,바이오더마,바이오더마 세비엄 세럼,세비엄세럼 4ml+히알루+세럼 4ml,48000,30ml,,
에센스/세럼/앰플,2,24,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000216292&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=48,유세린,유세린 하이알루론 에피셀린 세럼,나이트 크림 7ml*2+폼클렌저 50g,69000,30ml,,
에센스/세럼/앰플,3,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204365&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=49,프리메라,프리메라 비타티놀 세럼,,40000,21g,,
에센스/세럼/앰플,3,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208708&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=50,아누아,아누아 TXA 나이아신 흔적 세럼,,32000,30ml,,
에센스/세럼/앰플,3,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218586&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=51,더마토리,더마토리 히알샷 배리어 앰플 비5  대용량,100ml+10ml,38000,110ml,,
에센스/세럼/앰플,3,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190326&dispCatNo=100000100010014&t_page=카테고리관&t_click=에센스/세럼/앰플_전체__상품상세&t_number=52,토리든,토리든 다이브인 저분자 히알루론산 세럼,멀티패드 10매,22000,50ml,,
